date,channel,episodeid,clip_url,starttime,endtime,starttime_seconds,endtime_seconds,Social Media Mention,Social Media Platform,CaptionError,CaptionError_Phrase
2020-03-14,CNN,CNNW_20200314_030000_CNN_Tonight_With_Don_Lemon,https://archive.org/details/CNNW_20200314_030000_CNN_Tonight_With_Don_Lemon/start/240/end/300,"00:04:42,765","00:04:45,335",282.765,285.335,No,-,No,-
2020-03-14,CNN,CNNW_20200314_030000_CNN_Tonight_With_Don_Lemon,https://archive.org/details/CNNW_20200314_030000_CNN_Tonight_With_Don_Lemon/start/240/end/300,"00:04:45,401","00:04:47,036",285.401,287.036,No,-,No,-
2020-03-14,CNN,CNNW_20200314_030000_CNN_Tonight_With_Don_Lemon,https://archive.org/details/CNNW_20200314_030000_CNN_Tonight_With_Don_Lemon/start/240/end/300,"00:04:47,103","00:04:47,337",287.103,287.337,No,-,No,-
2020-03-14,CNN,CNNW_20200314_030000_CNN_Tonight_With_Don_Lemon,https://archive.org/details/CNNW_20200314_030000_CNN_Tonight_With_Don_Lemon/start/240/end/300,"00:04:47,403","00:04:49,806",287.403,289.806,No,-,No,-
2020-03-14,CNN,CNNW_20200314_030000_CNN_Tonight_With_Don_Lemon,https://archive.org/details/CNNW_20200314_030000_CNN_Tonight_With_Don_Lemon/start/240/end/300,"00:04:49,872","00:04:52,108",289.872,292.108,No,-,No,-
2020-03-14,CNN,CNNW_20200314_030000_CNN_Tonight_With_Don_Lemon,https://archive.org/details/CNNW_20200314_030000_CNN_Tonight_With_Don_Lemon/start/240/end/300,"00:04:52,175","00:04:55,645",292.175,295.645,No,-,No,-
2020-03-14,CNN,CNNW_20200314_030000_CNN_Tonight_With_Don_Lemon,https://archive.org/details/CNNW_20200314_030000_CNN_Tonight_With_Don_Lemon/start/240/end/300,"00:04:55,712","00:04:56,245",295.712,296.245,No,-,No,-
2020-03-14,CNN,CNNW_20200314_030000_CNN_Tonight_With_Don_Lemon,https://archive.org/details/CNNW_20200314_030000_CNN_Tonight_With_Don_Lemon/start/240/end/300,"00:04:56,312","00:04:56,713",296.312,296.713,No,-,No,-
2020-03-14,CNN,CNNW_20200314_030000_CNN_Tonight_With_Don_Lemon,https://archive.org/details/CNNW_20200314_030000_CNN_Tonight_With_Don_Lemon/start/240/end/300,"00:04:56,779","00:04:58,147",296.779,298.147,No,-,No,-
2020-03-14,CNN,CNNW_20200314_030000_CNN_Tonight_With_Don_Lemon,https://archive.org/details/CNNW_20200314_030000_CNN_Tonight_With_Don_Lemon/start/240/end/300,"00:04:58,214","00:05:01,150",298.214,301.15,No,-,No,-
2020-03-14,CNN,CNNW_20200314_030000_CNN_Tonight_With_Don_Lemon,https://archive.org/details/CNNW_20200314_030000_CNN_Tonight_With_Don_Lemon/start/300/end/360,"00:05:01,217","00:05:01,584",301.217,301.584,No,-,No,-
2020-03-14,CNN,CNNW_20200314_030000_CNN_Tonight_With_Don_Lemon,https://archive.org/details/CNNW_20200314_030000_CNN_Tonight_With_Don_Lemon/start/300/end/360,"00:05:01,651","00:05:04,420",301.651,304.42,No,-,No,-
2020-03-14,CNN,CNNW_20200314_030000_CNN_Tonight_With_Don_Lemon,https://archive.org/details/CNNW_20200314_030000_CNN_Tonight_With_Don_Lemon/start/300/end/360,"00:05:04,487","00:05:05,355",304.487,305.355,No,-,No,-
2020-03-14,CNN,CNNW_20200314_030000_CNN_Tonight_With_Don_Lemon,https://archive.org/details/CNNW_20200314_030000_CNN_Tonight_With_Don_Lemon/start/300/end/360,"00:05:05,421","00:05:07,991",305.421,307.991,No,-,No,-
2020-03-14,CNN,CNNW_20200314_030000_CNN_Tonight_With_Don_Lemon,https://archive.org/details/CNNW_20200314_030000_CNN_Tonight_With_Don_Lemon/start/300/end/360,"00:05:08,057","00:05:10,626",308.057,310.626,No,-,No,-
2020-03-14,CNN,CNNW_20200314_030000_CNN_Tonight_With_Don_Lemon,https://archive.org/details/CNNW_20200314_030000_CNN_Tonight_With_Don_Lemon/start/300/end/360,"00:05:10,693","00:05:16,132",310.693,316.132,No,-,No,-
2020-03-14,CNN,CNNW_20200314_030000_CNN_Tonight_With_Don_Lemon,https://archive.org/details/CNNW_20200314_030000_CNN_Tonight_With_Don_Lemon/start/300/end/360,"00:05:16,199","00:05:16,299",316.199,316.299,No,-,No,-
2020-03-14,CNN,CNNW_20200314_030000_CNN_Tonight_With_Don_Lemon,https://archive.org/details/CNNW_20200314_030000_CNN_Tonight_With_Don_Lemon/start/300/end/360,"00:05:16,366","00:05:17,400",316.366,317.4,No,-,No,-
2020-03-14,CNN,CNNW_20200314_030000_CNN_Tonight_With_Don_Lemon,https://archive.org/details/CNNW_20200314_030000_CNN_Tonight_With_Don_Lemon/start/300/end/360,"00:05:17,467","00:05:18,868",317.467,318.868,No,-,No,-
2020-03-14,CNN,CNNW_20200314_030000_CNN_Tonight_With_Don_Lemon,https://archive.org/details/CNNW_20200314_030000_CNN_Tonight_With_Don_Lemon/start/300/end/360,"00:05:18,935","00:05:19,202",318.935,319.202,No,-,No,-
2020-03-14,CNN,CNNW_20200314_030000_CNN_Tonight_With_Don_Lemon,https://archive.org/details/CNNW_20200314_030000_CNN_Tonight_With_Don_Lemon/start/300/end/360,"00:05:19,268","00:05:21,571",319.268,321.571,No,-,No,-
2020-03-14,CNN,CNNW_20200314_030000_CNN_Tonight_With_Don_Lemon,https://archive.org/details/CNNW_20200314_030000_CNN_Tonight_With_Don_Lemon/start/300/end/360,"00:05:21,637","00:05:24,140",321.637,324.14,No,-,No,-
2020-03-14,CNN,CNNW_20200314_030000_CNN_Tonight_With_Don_Lemon,https://archive.org/details/CNNW_20200314_030000_CNN_Tonight_With_Don_Lemon/start/300/end/360,"00:05:24,207","00:05:25,308",324.207,325.308,No,-,No,-
2020-03-14,CNN,CNNW_20200314_030000_CNN_Tonight_With_Don_Lemon,https://archive.org/details/CNNW_20200314_030000_CNN_Tonight_With_Don_Lemon/start/300/end/360,"00:05:25,375","00:05:27,877",325.375,327.877,No,-,No,-
2020-03-14,CNN,CNNW_20200314_030000_CNN_Tonight_With_Don_Lemon,https://archive.org/details/CNNW_20200314_030000_CNN_Tonight_With_Don_Lemon/start/300/end/360,"00:05:27,944","00:05:28,211",327.944,328.211,No,-,No,-
2020-03-14,CNN,CNNW_20200314_030000_CNN_Tonight_With_Don_Lemon,https://archive.org/details/CNNW_20200314_030000_CNN_Tonight_With_Don_Lemon/start/300/end/360,"00:05:28,277","00:05:30,646",328.277,330.646,No,-,No,-
2020-03-14,CNN,CNNW_20200314_030000_CNN_Tonight_With_Don_Lemon,https://archive.org/details/CNNW_20200314_030000_CNN_Tonight_With_Don_Lemon/start/300/end/360,"00:05:30,713","00:05:32,482",330.713,332.482,No,-,No,-
2020-03-14,CNN,CNNW_20200314_030000_CNN_Tonight_With_Don_Lemon,https://archive.org/details/CNNW_20200314_030000_CNN_Tonight_With_Don_Lemon/start/300/end/360,"00:05:32,548","00:05:34,517",332.548,334.517,No,-,No,-
2020-03-14,CNN,CNNW_20200314_030000_CNN_Tonight_With_Don_Lemon,https://archive.org/details/CNNW_20200314_030000_CNN_Tonight_With_Don_Lemon/start/300/end/360,"00:05:34,584","00:05:37,754",334.584,337.754,No,-,No,-
2020-03-14,CNN,CNNW_20200314_030000_CNN_Tonight_With_Don_Lemon,https://archive.org/details/CNNW_20200314_030000_CNN_Tonight_With_Don_Lemon/start/300/end/360,"00:05:37,820","00:05:37,954",337.82,337.954,No,-,No,-
2020-03-14,CNN,CNNW_20200314_030000_CNN_Tonight_With_Don_Lemon,https://archive.org/details/CNNW_20200314_030000_CNN_Tonight_With_Don_Lemon/start/300/end/360,"00:05:38,021","00:05:41,124",338.021,341.124,No,-,No,-
2020-03-14,CNN,CNNW_20200314_030000_CNN_Tonight_With_Don_Lemon,https://archive.org/details/CNNW_20200314_030000_CNN_Tonight_With_Don_Lemon/start/300/end/360,"00:05:41,190","00:05:42,358",341.19,342.358,No,-,No,-
2020-03-14,CNN,CNNW_20200314_030000_CNN_Tonight_With_Don_Lemon,https://archive.org/details/CNNW_20200314_030000_CNN_Tonight_With_Don_Lemon/start/300/end/360,"00:05:42,425","00:05:44,994",342.425,344.994,No,-,No,-
2020-03-14,CNN,CNNW_20200314_030000_CNN_Tonight_With_Don_Lemon,https://archive.org/details/CNNW_20200314_030000_CNN_Tonight_With_Don_Lemon/start/300/end/360,"00:05:45,061","00:05:45,828",345.061,345.828,No,-,No,-
2020-03-14,CNN,CNNW_20200314_030000_CNN_Tonight_With_Don_Lemon,https://archive.org/details/CNNW_20200314_030000_CNN_Tonight_With_Don_Lemon/start/300/end/360,"00:05:45,895","00:05:47,864",345.895,347.864,No,-,No,-
2020-03-14,CNN,CNNW_20200314_030000_CNN_Tonight_With_Don_Lemon,https://archive.org/details/CNNW_20200314_030000_CNN_Tonight_With_Don_Lemon/start/300/end/360,"00:05:47,930","00:05:50,666",347.93,350.666,No,-,No,-
2020-03-14,CNN,CNNW_20200314_030000_CNN_Tonight_With_Don_Lemon,https://archive.org/details/CNNW_20200314_030000_CNN_Tonight_With_Don_Lemon/start/300/end/360,"00:05:50,733","00:05:53,102",350.733,353.102,No,-,No,-
2020-03-14,CNN,CNNW_20200314_030000_CNN_Tonight_With_Don_Lemon,https://archive.org/details/CNNW_20200314_030000_CNN_Tonight_With_Don_Lemon/start/300/end/360,"00:05:53,169","00:05:54,604",353.169,354.604,No,-,No,-
2020-03-14,CNN,CNNW_20200314_030000_CNN_Tonight_With_Don_Lemon,https://archive.org/details/CNNW_20200314_030000_CNN_Tonight_With_Don_Lemon/start/300/end/360,"00:05:54,670","00:05:55,571",354.67,355.571,No,-,No,-
2020-03-14,CNN,CNNW_20200314_030000_CNN_Tonight_With_Don_Lemon,https://archive.org/details/CNNW_20200314_030000_CNN_Tonight_With_Don_Lemon/start/300/end/360,"00:05:55,638","00:05:57,507",355.638,357.507,No,-,No,-
2020-03-14,CNN,CNNW_20200314_030000_CNN_Tonight_With_Don_Lemon,https://archive.org/details/CNNW_20200314_030000_CNN_Tonight_With_Don_Lemon/start/300/end/360,"00:05:57,573","00:06:00,076",357.573,360.076,No,-,No,-
2020-03-14,CNN,CNNW_20200314_030000_CNN_Tonight_With_Don_Lemon,https://archive.org/details/CNNW_20200314_030000_CNN_Tonight_With_Don_Lemon/start/360/end/420,"00:06:00,143","00:06:01,577",360.143,361.577,No,-,No,-
2020-03-14,CNN,CNNW_20200314_030000_CNN_Tonight_With_Don_Lemon,https://archive.org/details/CNNW_20200314_030000_CNN_Tonight_With_Don_Lemon/start/360/end/420,"00:06:01,644","00:06:03,679",361.644,363.679,No,-,No,-
2020-03-14,CNN,CNNW_20200314_030000_CNN_Tonight_With_Don_Lemon,https://archive.org/details/CNNW_20200314_030000_CNN_Tonight_With_Don_Lemon/start/360/end/420,"00:06:03,746","00:06:05,581",363.746,365.581,No,-,No,-
2020-03-14,CNN,CNNW_20200314_030000_CNN_Tonight_With_Don_Lemon,https://archive.org/details/CNNW_20200314_030000_CNN_Tonight_With_Don_Lemon/start/360/end/420,"00:06:05,648","00:06:08,184",365.648,368.184,No,-,No,-
2020-03-14,CNN,CNNW_20200314_030000_CNN_Tonight_With_Don_Lemon,https://archive.org/details/CNNW_20200314_030000_CNN_Tonight_With_Don_Lemon/start/360/end/420,"00:06:08,251","00:06:09,385",368.251,369.385,No,-,No,-
2020-03-14,CNN,CNNW_20200314_030000_CNN_Tonight_With_Don_Lemon,https://archive.org/details/CNNW_20200314_030000_CNN_Tonight_With_Don_Lemon/start/360/end/420,"00:06:09,452","00:06:12,488",369.452,372.488,No,-,No,-
2020-03-14,CNN,CNNW_20200314_030000_CNN_Tonight_With_Don_Lemon,https://archive.org/details/CNNW_20200314_030000_CNN_Tonight_With_Don_Lemon/start/360/end/420,"00:06:12,555","00:06:13,990",372.555,373.99,No,-,No,-
2020-03-14,CNN,CNNW_20200314_030000_CNN_Tonight_With_Don_Lemon,https://archive.org/details/CNNW_20200314_030000_CNN_Tonight_With_Don_Lemon/start/360/end/420,"00:06:14,057","00:06:14,390",374.057,374.39,No,-,No,-
2020-03-14,CNN,CNNW_20200314_030000_CNN_Tonight_With_Don_Lemon,https://archive.org/details/CNNW_20200314_030000_CNN_Tonight_With_Don_Lemon/start/360/end/420,"00:06:14,457","00:06:16,325",374.457,376.325,No,-,No,-
2020-03-14,CNN,CNNW_20200314_030000_CNN_Tonight_With_Don_Lemon,https://archive.org/details/CNNW_20200314_030000_CNN_Tonight_With_Don_Lemon/start/360/end/420,"00:06:16,392","00:06:19,328",376.392,379.328,No,-,No,-
2020-03-14,CNN,CNNW_20200314_030000_CNN_Tonight_With_Don_Lemon,https://archive.org/details/CNNW_20200314_030000_CNN_Tonight_With_Don_Lemon/start/360/end/420,"00:06:19,395","00:06:22,265",379.395,382.265,No,-,No,-
2020-03-14,CNN,CNNW_20200314_030000_CNN_Tonight_With_Don_Lemon,https://archive.org/details/CNNW_20200314_030000_CNN_Tonight_With_Don_Lemon/start/360/end/420,"00:06:22,331","00:06:24,233",382.331,384.233,No,-,No,-
2020-03-14,CNN,CNNW_20200314_030000_CNN_Tonight_With_Don_Lemon,https://archive.org/details/CNNW_20200314_030000_CNN_Tonight_With_Don_Lemon/start/360/end/420,"00:06:24,300","00:06:25,768",384.3,385.768,No,-,No,-
2020-03-14,CNN,CNNW_20200314_030000_CNN_Tonight_With_Don_Lemon,https://archive.org/details/CNNW_20200314_030000_CNN_Tonight_With_Don_Lemon/start/360/end/420,"00:06:25,835","00:06:27,737",385.835,387.737,No,-,No,-
2020-03-14,CNN,CNNW_20200314_030000_CNN_Tonight_With_Don_Lemon,https://archive.org/details/CNNW_20200314_030000_CNN_Tonight_With_Don_Lemon/start/360/end/420,"00:06:27,804","00:06:29,005",387.804,389.005,No,-,No,-
2020-03-14,CNN,CNNW_20200314_030000_CNN_Tonight_With_Don_Lemon,https://archive.org/details/CNNW_20200314_030000_CNN_Tonight_With_Don_Lemon/start/360/end/420,"00:06:29,072","00:06:29,272",389.072,389.272,No,-,No,-
2020-03-14,CNN,CNNW_20200314_030000_CNN_Tonight_With_Don_Lemon,https://archive.org/details/CNNW_20200314_030000_CNN_Tonight_With_Don_Lemon/start/360/end/420,"00:06:29,338","00:06:30,840",389.338,390.84,No,-,No,-
2020-03-14,CNN,CNNW_20200314_030000_CNN_Tonight_With_Don_Lemon,https://archive.org/details/CNNW_20200314_030000_CNN_Tonight_With_Don_Lemon/start/360/end/420,"00:06:30,907","00:06:32,241",390.907,392.241,No,-,No,-
2020-03-14,CNN,CNNW_20200314_030000_CNN_Tonight_With_Don_Lemon,https://archive.org/details/CNNW_20200314_030000_CNN_Tonight_With_Don_Lemon/start/360/end/420,"00:06:32,308","00:06:35,311",392.308,395.311,No,-,No,-
2020-03-14,CNN,CNNW_20200314_030000_CNN_Tonight_With_Don_Lemon,https://archive.org/details/CNNW_20200314_030000_CNN_Tonight_With_Don_Lemon/start/360/end/420,"00:06:35,378","00:06:36,813",395.378,396.813,No,-,No,-
2020-03-14,CNN,CNNW_20200314_030000_CNN_Tonight_With_Don_Lemon,https://archive.org/details/CNNW_20200314_030000_CNN_Tonight_With_Don_Lemon/start/360/end/420,"00:06:36,879","00:06:37,713",396.879,397.713,No,-,No,-
2020-03-14,CNN,CNNW_20200314_030000_CNN_Tonight_With_Don_Lemon,https://archive.org/details/CNNW_20200314_030000_CNN_Tonight_With_Don_Lemon/start/360/end/420,"00:06:37,780","00:06:39,949",397.78,399.949,No,-,No,-
2020-03-14,CNN,CNNW_20200314_030000_CNN_Tonight_With_Don_Lemon,https://archive.org/details/CNNW_20200314_030000_CNN_Tonight_With_Don_Lemon/start/360/end/420,"00:06:40,016","00:06:40,183",400.016,400.183,No,-,No,-
2020-03-14,CNN,CNNW_20200314_030000_CNN_Tonight_With_Don_Lemon,https://archive.org/details/CNNW_20200314_030000_CNN_Tonight_With_Don_Lemon/start/360/end/420,"00:06:40,249","00:06:43,786",400.249,403.786,No,-,No,-
2020-03-14,CNN,CNNW_20200314_030000_CNN_Tonight_With_Don_Lemon,https://archive.org/details/CNNW_20200314_030000_CNN_Tonight_With_Don_Lemon/start/360/end/420,"00:06:43,853","00:06:45,354",403.853,405.354,No,-,No,-
2020-03-14,CNN,CNNW_20200314_030000_CNN_Tonight_With_Don_Lemon,https://archive.org/details/CNNW_20200314_030000_CNN_Tonight_With_Don_Lemon/start/360/end/420,"00:06:45,421","00:06:47,223",405.421,407.223,No,-,No,-
2020-03-14,CNN,CNNW_20200314_030000_CNN_Tonight_With_Don_Lemon,https://archive.org/details/CNNW_20200314_030000_CNN_Tonight_With_Don_Lemon/start/360/end/420,"00:06:47,290","00:06:49,592",407.29,409.592,No,-,No,-
2020-03-14,CNN,CNNW_20200314_030000_CNN_Tonight_With_Don_Lemon,https://archive.org/details/CNNW_20200314_030000_CNN_Tonight_With_Don_Lemon/start/360/end/420,"00:06:49,659","00:06:51,961",409.659,411.961,No,-,No,-
2020-03-14,CNN,CNNW_20200314_030000_CNN_Tonight_With_Don_Lemon,https://archive.org/details/CNNW_20200314_030000_CNN_Tonight_With_Don_Lemon/start/360/end/420,"00:06:52,028","00:06:56,599",412.028,416.599,No,-,No,-
2020-03-14,CNN,CNNW_20200314_030000_CNN_Tonight_With_Don_Lemon,https://archive.org/details/CNNW_20200314_030000_CNN_Tonight_With_Don_Lemon/start/360/end/420,"00:06:56,666","00:06:58,868",416.666,418.868,No,-,No,-
2020-03-14,CNN,CNNW_20200314_030000_CNN_Tonight_With_Don_Lemon,https://archive.org/details/CNNW_20200314_030000_CNN_Tonight_With_Don_Lemon/start/360/end/420,"00:06:58,935","00:07:00,069",418.935,420.069,No,-,No,-
2020-03-14,CNN,CNNW_20200314_030000_CNN_Tonight_With_Don_Lemon,https://archive.org/details/CNNW_20200314_030000_CNN_Tonight_With_Don_Lemon/start/420/end/480,"00:07:00,136","00:07:03,406",420.136,423.406,No,-,No,-
2020-03-14,CNN,CNNW_20200314_030000_CNN_Tonight_With_Don_Lemon,https://archive.org/details/CNNW_20200314_030000_CNN_Tonight_With_Don_Lemon/start/420/end/480,"00:07:03,473","00:07:05,741",423.473,425.741,No,-,No,-
2020-03-14,CNN,CNNW_20200314_030000_CNN_Tonight_With_Don_Lemon,https://archive.org/details/CNNW_20200314_030000_CNN_Tonight_With_Don_Lemon/start/420/end/480,"00:07:05,808","00:07:08,511",425.808,428.511,No,-,No,-
2020-03-14,CNN,CNNW_20200314_030000_CNN_Tonight_With_Don_Lemon,https://archive.org/details/CNNW_20200314_030000_CNN_Tonight_With_Don_Lemon/start/420/end/480,"00:07:08,578","00:07:10,413",428.578,430.413,No,-,No,-
2020-03-14,CNN,CNNW_20200314_030000_CNN_Tonight_With_Don_Lemon,https://archive.org/details/CNNW_20200314_030000_CNN_Tonight_With_Don_Lemon/start/420/end/480,"00:07:10,480","00:07:10,680",430.48,430.68,No,-,No,-
2020-03-14,CNN,CNNW_20200314_030000_CNN_Tonight_With_Don_Lemon,https://archive.org/details/CNNW_20200314_030000_CNN_Tonight_With_Don_Lemon/start/420/end/480,"00:07:10,746","00:07:13,616",430.746,433.616,No,-,No,-
2020-03-14,CNN,CNNW_20200314_030000_CNN_Tonight_With_Don_Lemon,https://archive.org/details/CNNW_20200314_030000_CNN_Tonight_With_Don_Lemon/start/420/end/480,"00:07:13,683","00:07:15,151",433.683,435.151,Yes,Twitter,No,-
2020-03-14,CNN,CNNW_20200314_030000_CNN_Tonight_With_Don_Lemon,https://archive.org/details/CNNW_20200314_030000_CNN_Tonight_With_Don_Lemon/start/420/end/480,"00:07:15,218","00:07:16,953",435.218,436.953,No,-,No,-
2020-03-14,CNN,CNNW_20200314_030000_CNN_Tonight_With_Don_Lemon,https://archive.org/details/CNNW_20200314_030000_CNN_Tonight_With_Don_Lemon/start/420/end/480,"00:07:17,019","00:07:19,255",437.019,439.255,No,-,No,-
2020-03-14,CNN,CNNW_20200314_030000_CNN_Tonight_With_Don_Lemon,https://archive.org/details/CNNW_20200314_030000_CNN_Tonight_With_Don_Lemon/start/420/end/480,"00:07:19,322","00:07:21,224",439.322,441.224,No,-,No,-
2020-03-14,CNN,CNNW_20200314_030000_CNN_Tonight_With_Don_Lemon,https://archive.org/details/CNNW_20200314_030000_CNN_Tonight_With_Don_Lemon/start/420/end/480,"00:07:21,290","00:07:22,925",441.29,442.925,No,-,No,-
2020-03-14,CNN,CNNW_20200314_030000_CNN_Tonight_With_Don_Lemon,https://archive.org/details/CNNW_20200314_030000_CNN_Tonight_With_Don_Lemon/start/420/end/480,"00:07:22,992","00:07:25,928",442.992,445.928,No,-,No,-
2020-03-14,CNN,CNNW_20200314_030000_CNN_Tonight_With_Don_Lemon,https://archive.org/details/CNNW_20200314_030000_CNN_Tonight_With_Don_Lemon/start/420/end/480,"00:07:25,995","00:07:28,498",445.995,448.498,No,-,No,-
2020-03-14,CNN,CNNW_20200314_030000_CNN_Tonight_With_Don_Lemon,https://archive.org/details/CNNW_20200314_030000_CNN_Tonight_With_Don_Lemon/start/420/end/480,"00:07:28,564","00:07:30,766",448.564,450.766,No,-,No,-
2020-03-14,CNN,CNNW_20200314_030000_CNN_Tonight_With_Don_Lemon,https://archive.org/details/CNNW_20200314_030000_CNN_Tonight_With_Don_Lemon/start/420/end/480,"00:07:30,833","00:07:33,136",450.833,453.136,No,-,No,-
2020-03-14,CNN,CNNW_20200314_030000_CNN_Tonight_With_Don_Lemon,https://archive.org/details/CNNW_20200314_030000_CNN_Tonight_With_Don_Lemon/start/420/end/480,"00:07:33,202","00:07:34,871",453.202,454.871,No,-,No,-
2020-03-14,CNN,CNNW_20200314_030000_CNN_Tonight_With_Don_Lemon,https://archive.org/details/CNNW_20200314_030000_CNN_Tonight_With_Don_Lemon/start/420/end/480,"00:07:34,937","00:07:38,374",454.937,458.374,No,-,No,-
2020-03-14,CNN,CNNW_20200314_030000_CNN_Tonight_With_Don_Lemon,https://archive.org/details/CNNW_20200314_030000_CNN_Tonight_With_Don_Lemon/start/420/end/480,"00:07:38,441","00:07:38,674",458.441,458.674,No,-,No,-
2020-03-14,CNN,CNNW_20200314_030000_CNN_Tonight_With_Don_Lemon,https://archive.org/details/CNNW_20200314_030000_CNN_Tonight_With_Don_Lemon/start/420/end/480,"00:07:38,741","00:07:40,143",458.741,460.143,No,-,No,-
2020-03-14,CNN,CNNW_20200314_030000_CNN_Tonight_With_Don_Lemon,https://archive.org/details/CNNW_20200314_030000_CNN_Tonight_With_Don_Lemon/start/420/end/480,"00:07:40,209","00:07:43,079",460.209,463.079,No,-,No,-
2020-03-14,CNN,CNNW_20200314_030000_CNN_Tonight_With_Don_Lemon,https://archive.org/details/CNNW_20200314_030000_CNN_Tonight_With_Don_Lemon/start/420/end/480,"00:07:43,146","00:07:44,580",463.146,464.58,No,-,No,-
2020-03-14,CNN,CNNW_20200314_030000_CNN_Tonight_With_Don_Lemon,https://archive.org/details/CNNW_20200314_030000_CNN_Tonight_With_Don_Lemon/start/420/end/480,"00:07:44,647","00:07:45,648",464.647,465.648,No,-,No,-
2020-03-14,CNN,CNNW_20200314_030000_CNN_Tonight_With_Don_Lemon,https://archive.org/details/CNNW_20200314_030000_CNN_Tonight_With_Don_Lemon/start/420/end/480,"00:07:45,715","00:07:50,119",465.715,470.119,No,-,No,-
2020-03-14,CNN,CNNW_20200314_030000_CNN_Tonight_With_Don_Lemon,https://archive.org/details/CNNW_20200314_030000_CNN_Tonight_With_Don_Lemon/start/420/end/480,"00:07:50,186","00:07:52,788",470.186,472.788,No,-,No,-
2020-03-14,CNN,CNNW_20200314_030000_CNN_Tonight_With_Don_Lemon,https://archive.org/details/CNNW_20200314_030000_CNN_Tonight_With_Don_Lemon/start/420/end/480,"00:07:52,855","00:07:53,055",472.855,473.055,No,-,No,-
2020-03-14,CNN,CNNW_20200314_030000_CNN_Tonight_With_Don_Lemon,https://archive.org/details/CNNW_20200314_030000_CNN_Tonight_With_Don_Lemon/start/420/end/480,"00:07:53,122","00:07:55,158",473.122,475.158,No,-,No,-
2020-03-14,CNN,CNNW_20200314_030000_CNN_Tonight_With_Don_Lemon,https://archive.org/details/CNNW_20200314_030000_CNN_Tonight_With_Don_Lemon/start/420/end/480,"00:07:55,224","00:07:57,760",475.224,477.76,No,-,No,-
2020-03-14,CNN,CNNW_20200314_030000_CNN_Tonight_With_Don_Lemon,https://archive.org/details/CNNW_20200314_030000_CNN_Tonight_With_Don_Lemon/start/420/end/480,"00:07:57,827","00:07:59,929",477.827,479.929,No,-,No,-
